transaction_id,account_id,transaction_date,amount,transaction_type,merchant_country,is_large_transaction
TXN001565,ACC0108,2025-02-06,4186.58,CREDIT,Canada,False
TXN001566,ACC0108,2024-12-22,3683.53,DEBIT,USA,False
TXN001567,ACC0108,2024-09-10,2176.9,DEBIT,Bangladesh,False
TXN001568,ACC0108,2024-03-11,4569.64,DEBIT,India,False
TXN001569,ACC0108,2023-11-25,209.89,CREDIT,UAE,False
TXN001570,ACC0108,2025-03-10,177.77,CREDIT,India,False
TXN001571,ACC0108,2024-01-19,2267.68,DEBIT,Canada,False
TXN001572,ACC0108,2025-05-04,3767.86,CREDIT,USA,False
TXN001573,ACC0108,2024-02-23,1798.44,DEBIT,UAE,False
TXN001574,ACC0108,2024-01-11,89.49,CREDIT,USA,False
TXN001575,ACC0108,2025-01-23,4291.03,DEBIT,India,False
TXN001576,ACC0109,2022-07-13,4372.25,CREDIT,USA,False
TXN001577,ACC0109,2023-03-08,3137.79,DEBIT,Singapore,False
TXN001578,ACC0109,2023-11-26,362.79,CREDIT,Bangladesh,False
TXN001579,ACC0109,2022-03-27,1489.98,CREDIT,UAE,False
TXN001580,ACC0109,2023-11-11,2716.75,DEBIT,Singapore,False
TXN001581,ACC0109,2022-05-15,3106.07,CREDIT,UAE,False
TXN001582,ACC0109,2022-04-19,2578.54,CREDIT,Canada,False
TXN001583,ACC0109,2022-06-15,1920.95,CREDIT,Bangladesh,False
TXN001584,ACC0109,2022-04-04,1834.2,DEBIT,UAE,False
TXN001585,ACC0109,2023-09-17,3527.32,DEBIT,USA,False
TXN001586,ACC0109,2023-01-30,1200.78,DEBIT,UAE,False
TXN001587,ACC0109,2023-06-26,3689.53,DEBIT,Singapore,False
TXN001588,ACC0109,2022-10-10,1609.11,CREDIT,Bangladesh,False
TXN001589,ACC0109,2024-01-19,2120.42,DEBIT,Canada,False
TXN001590,ACC0109,2023-03-10,1732.68,CREDIT,Bangladesh,False
TXN001591,ACC0109,2023-08-15,4149.5,CREDIT,UAE,False
TXN001592,ACC0109,2023-08-20,3394.76,CREDIT,India,False
TXN001593,ACC0109,2023-11-19,1847.05,DEBIT,USA,False
TXN001594,ACC0109,2023-06-05,445.67,CREDIT,USA,False
TXN001595,ACC0110,2022-06-05,555.73,CREDIT,Canada,False
TXN001596,ACC0110,2022-08-17,2486.68,DEBIT,Bangladesh,False
TXN001597,ACC0110,2023-12-21,123.22,CREDIT,UAE,False
TXN001598,ACC0110,2023-09-24,4659.29,CREDIT,England,False
TXN001599,ACC0110,2023-05-23,2224.86,DEBIT,England,False
TXN001600,ACC0110,2022-09-28,324.12,DEBIT,Singapore,False
TXN001601,ACC0110,2023-09-02,3226.91,CREDIT,Bangladesh,False
TXN001602,ACC0110,2023-03-05,3282.24,CREDIT,India,False
TXN001603,ACC0110,2023-11-16,3332.62,CREDIT,India,False
TXN001604,ACC0110,2023-01-24,2840.59,CREDIT,USA,False
TXN001605,ACC0110,2022-12-10,1141.64,CREDIT,England,False
TXN001606,ACC0110,2022-05-06,750.21,CREDIT,India,False
TXN001607,ACC0110,2022-09-05,3096.96,DEBIT,UAE,False
TXN001608,ACC0110,2023-09-18,1433.38,DEBIT,Singapore,False
TXN001609,ACC0111,2024-01-02,1197.15,DEBIT,England,False
TXN001610,ACC0111,2025-02-28,641.1,CREDIT,England,False
TXN001611,ACC0111,2024-01-25,1033.73,DEBIT,UAE,False
TXN001612,ACC0111,2024-06-09,4890.33,DEBIT,England,False
TXN001613,ACC0111,2024-10-22,2703.93,DEBIT,Bangladesh,False
TXN001614,ACC0111,2024-05-24,616.24,DEBIT,India,False
TXN001615,ACC0111,2024-12-13,3844.91,CREDIT,England,False
TXN001616,ACC0111,2023-12-27,31.43,CREDIT,UAE,False
TXN001617,ACC0111,2024-05-18,2374.81,CREDIT,Singapore,False
TXN001618,ACC0112,2025-06-21,743.95,CREDIT,England,False
TXN001619,ACC0112,2023-12-02,3660.89,DEBIT,USA,False
TXN001620,ACC0112,2025-07-03,2759.29,CREDIT,Canada,False
TXN001621,ACC0112,2024-09-23,3091.43,DEBIT,India,False
TXN001622,ACC0112,2024-08-08,471.48,DEBIT,Bangladesh,False
TXN001623,ACC0112,2025-05-26,983.8,DEBIT,Singapore,False
TXN001624,ACC0112,2024-05-19,986.62,DEBIT,Bangladesh,False
TXN001625,ACC0112,2024-11-07,3388.55,DEBIT,Bangladesh,False
TXN001626,ACC0112,2024-09-15,980.31,CREDIT,Bangladesh,False
TXN001627,ACC0112,2025-04-19,2562.66,DEBIT,UAE,False
TXN001628,ACC0112,2024-08-12,1993.81,CREDIT,England,False
TXN001629,ACC0112,2024-09-07,1870.43,CREDIT,England,False
TXN001630,ACC0112,2024-08-02,1547.35,CREDIT,Singapore,False
TXN001631,ACC0112,2025-03-05,447.12,CREDIT,UAE,False
TXN001632,ACC0112,2024-10-07,4020.39,CREDIT,USA,False
TXN001633,ACC0112,2024-10-16,3645.74,CREDIT,USA,False
TXN001634,ACC0112,2025-04-01,2993.7,DEBIT,USA,False
TXN001635,ACC0112,2024-06-14,2378.32,CREDIT,Canada,False
TXN001636,ACC0112,2025-04-04,3783.01,DEBIT,Canada,False
TXN001637,ACC0112,2024-10-01,3197.64,CREDIT,India,False
TXN001638,ACC0112,2024-02-04,2783.51,DEBIT,UNKNOWN,False
TXN001639,ACC0112,2024-02-15,4163.1,CREDIT,Bangladesh,False
TXN001640,ACC0112,2024-12-23,220.74,CREDIT,Singapore,False
TXN001641,ACC0113,2022-10-17,2475.56,CREDIT,USA,False
TXN001642,ACC0113,2022-01-06,3958.19,DEBIT,England,False
TXN001643,ACC0113,2022-10-13,4780.57,CREDIT,Canada,False
TXN001644,ACC0113,2023-10-10,3332.91,CREDIT,India,False
TXN001645,ACC0113,2022-06-11,2464.51,DEBIT,Canada,False
TXN001646,ACC0113,2022-04-11,3825.94,CREDIT,Canada,False
TXN001647,ACC0113,2023-08-15,3730.37,CREDIT,Bangladesh,False
TXN001648,ACC0113,2023-03-01,4343.05,CREDIT,UAE,False
TXN001649,ACC0113,2022-04-11,1872.28,DEBIT,Singapore,False
TXN001650,ACC0113,2022-09-01,822.61,DEBIT,USA,False
TXN001651,ACC0113,2022-11-02,2310.61,DEBIT,England,False
TXN001652,ACC0113,2022-05-26,273.91,CREDIT,India,False
TXN001653,ACC0113,2023-09-22,4561.4,CREDIT,Canada,False
TXN001654,ACC0113,2022-10-02,1465.4,DEBIT,Bangladesh,False
TXN001655,ACC0113,2022-06-26,3834.55,DEBIT,Singapore,False
TXN001656,ACC0113,2022-03-16,2997.82,DEBIT,Bangladesh,False
TXN001657,ACC0113,2022-11-05,4363.49,CREDIT,England,False
TXN001658,ACC0113,2022-12-16,488.21,CREDIT,Singapore,False
TXN001659,ACC0113,2022-05-06,74.36,CREDIT,England,False
TXN001660,ACC0113,2023-04-20,2065.85,DEBIT,Canada,False
TXN001661,ACC0113,2022-07-21,781.23,DEBIT,Singapore,False
TXN001662,ACC0113,2022-06-20,3977.58,DEBIT,India,False
TXN001663,ACC0113,2023-03-26,4581.0,DEBIT,Singapore,False
TXN001664,ACC0114,2021-11-20,2402.8,CREDIT,UAE,False
TXN001665,ACC0114,2022-11-09,703.68,CREDIT,Bangladesh,False
TXN001666,ACC0114,2023-04-22,3820.31,CREDIT,USA,False
TXN001667,ACC0114,2022-09-10,153.51,DEBIT,USA,False
TXN001668,ACC0114,2022-03-14,4285.51,DEBIT,UAE,False
TXN001669,ACC0114,2022-06-23,1544.07,DEBIT,USA,False
TXN001670,ACC0114,2022-01-22,2129.78,DEBIT,Canada,False
TXN001671,ACC0114,2021-11-22,3875.71,CREDIT,Canada,False
TXN001672,ACC0114,2022-05-23,548.01,DEBIT,India,False
TXN001673,ACC0115,2022-08-05,225.97,CREDIT,UAE,False
TXN001674,ACC0115,2021-11-29,3775.21,DEBIT,Bangladesh,False
TXN001675,ACC0115,2022-06-17,2942.14,DEBIT,USA,False
TXN001676,ACC0115,2023-10-06,1764.15,DEBIT,USA,False
TXN001677,ACC0115,2022-08-30,4744.47,CREDIT,England,False
TXN001678,ACC0115,2022-05-02,4277.14,DEBIT,Bangladesh,False
TXN001679,ACC0115,2023-06-25,351.0,DEBIT,Bangladesh,False
TXN001680,ACC0115,2022-06-29,3581.9,CREDIT,USA,False
TXN001681,ACC0116,2021-02-21,4868.16,DEBIT,USA,False
TXN001682,ACC0116,2022-07-18,4257.97,CREDIT,England,False
TXN001683,ACC0116,2022-10-13,933.78,DEBIT,USA,False
TXN001684,ACC0116,2022-02-15,4906.69,CREDIT,USA,False
TXN001685,ACC0116,2022-07-28,1145.5,DEBIT,Singapore,False
TXN001686,ACC0116,2022-01-04,626.84,DEBIT,Bangladesh,False
TXN001687,ACC0116,2021-07-06,2484.12,CREDIT,UAE,False
TXN001688,ACC0116,2021-12-09,2790.09,DEBIT,Canada,False
TXN001689,ACC0116,2022-01-18,2473.63,CREDIT,England,False
TXN001690,ACC0116,2022-05-30,3005.94,CREDIT,UAE,False
TXN001691,ACC0116,2022-05-17,1137.11,CREDIT,England,False
TXN001692,ACC0116,2022-05-01,952.04,DEBIT,Singapore,False
TXN001693,ACC0116,2022-06-19,4696.02,CREDIT,USA,False
TXN001694,ACC0116,2021-03-02,4993.63,CREDIT,UAE,False
TXN001695,ACC0116,2021-06-04,1987.89,DEBIT,Canada,False
TXN001696,ACC0116,2021-07-13,1980.11,DEBIT,UAE,False
TXN001697,ACC0116,2021-08-08,332.9,DEBIT,England,False
TXN001698,ACC0116,2021-09-10,2978.85,CREDIT,Canada,False
TXN001699,ACC0116,2021-10-13,4192.16,CREDIT,England,False
TXN001700,ACC0116,2022-10-05,2972.31,CREDIT,England,False
TXN001701,ACC0116,2022-06-19,3336.72,CREDIT,India,False
TXN001702,ACC0116,2022-07-25,1401.66,CREDIT,Canada,False
TXN001703,ACC0117,2022-01-11,2451.81,DEBIT,UAE,False
TXN001704,ACC0117,2021-09-14,158.32,DEBIT,Singapore,False
TXN001705,ACC0117,2021-07-08,2495.69,DEBIT,USA,False
TXN001706,ACC0117,2022-05-26,3026.87,CREDIT,USA,False
TXN001707,ACC0117,2022-03-06,3113.61,DEBIT,Singapore,False
TXN001708,ACC0117,2021-07-17,3308.79,CREDIT,Singapore,False
TXN001709,ACC0117,2022-08-20,1017.64,CREDIT,India,False
TXN001710,ACC0117,2022-09-28,35065.09,CREDIT,Singapore,True
TXN001711,ACC0118,2024-05-07,98.18,DEBIT,India,False
TXN001712,ACC0118,2023-02-24,1924.31,CREDIT,Singapore,False
TXN001713,ACC0118,2023-11-15,2218.36,DEBIT,Canada,False
TXN001714,ACC0118,2023-04-25,2787.77,CREDIT,UAE,False
TXN001715,ACC0118,2023-04-12,2462.48,DEBIT,England,False
TXN001716,ACC0118,2023-11-28,2442.4,DEBIT,Bangladesh,False
TXN001717,ACC0118,2024-09-16,2457.86,CREDIT,India,False
TXN001718,ACC0118,2024-05-23,4273.21,DEBIT,India,False
TXN001719,ACC0118,2023-07-22,2478.51,CREDIT,Bangladesh,False
TXN001720,ACC0118,2024-09-17,1770.29,CREDIT,England,False
TXN001721,ACC0118,2022-12-27,150.45,DEBIT,USA,False
TXN001722,ACC0118,2023-11-05,1750.9,DEBIT,Singapore,False
TXN001723,ACC0118,2024-07-27,1712.87,DEBIT,India,False
TXN001724,ACC0118,2023-10-14,4959.81,CREDIT,England,False
TXN001725,ACC0118,2022-12-22,3309.59,DEBIT,USA,False
TXN001726,ACC0118,2024-08-19,1567.38,DEBIT,UAE,False
TXN001727,ACC0118,2023-01-01,4346.01,DEBIT,England,False
TXN001728,ACC0118,2023-04-17,108.36,CREDIT,Canada,False
TXN001729,ACC0118,2024-02-09,3292.26,CREDIT,Bangladesh,False
TXN001730,ACC0118,2024-04-05,4508.04,CREDIT,Canada,False
TXN001731,ACC0118,2024-02-18,2944.07,CREDIT,India,False
TXN001732,ACC0118,2024-06-01,1957.6,DEBIT,Singapore,False
TXN001733,ACC0119,2023-01-13,3457.41,DEBIT,England,False
TXN001734,ACC0119,2024-02-23,2518.81,CREDIT,USA,False
TXN001735,ACC0119,2024-06-23,1504.61,CREDIT,USA,False
TXN001736,ACC0119,2024-02-23,3180.87,DEBIT,Singapore,False
TXN001737,ACC0119,2024-04-03,1078.26,CREDIT,Canada,False
TXN001738,ACC0119,2023-08-03,4981.18,CREDIT,Singapore,False
TXN001739,ACC0119,2023-05-22,3126.62,DEBIT,UAE,False
TXN001740,ACC0119,2024-05-17,482.72,CREDIT,England,False
TXN001741,ACC0119,2022-12-10,2836.48,CREDIT,India,False
TXN001742,ACC0119,2023-05-05,1743.11,DEBIT,UAE,False
TXN001743,ACC0119,2023-08-08,2528.15,CREDIT,India,False
TXN001744,ACC0119,2024-08-12,2704.34,DEBIT,India,False
TXN001745,ACC0119,2023-11-18,1263.81,CREDIT,UAE,False
TXN001746,ACC0119,2024-04-15,911.2,DEBIT,UAE,False
TXN001747,ACC0119,2024-03-14,4314.92,CREDIT,USA,False
TXN001748,ACC0119,2024-08-09,4810.96,CREDIT,England,False
TXN001749,ACC0119,2024-07-17,2668.27,CREDIT,Bangladesh,False
TXN001750,ACC0119,2024-07-05,308.81,DEBIT,England,False
TXN001751,ACC0119,2024-01-19,747.24,DEBIT,UAE,False
TXN001752,ACC0119,2023-08-06,4222.17,CREDIT,England,False
TXN001753,ACC0120,2024-08-12,1025.75,CREDIT,England,False
TXN001754,ACC0120,2023-08-22,3233.75,CREDIT,UAE,False
TXN001755,ACC0120,2024-07-09,1188.29,DEBIT,Canada,False
TXN001756,ACC0120,2023-04-04,967.66,DEBIT,Singapore,False
TXN001757,ACC0120,2023-09-15,2326.16,CREDIT,India,False
TXN001758,ACC0120,2024-08-25,4529.22,DEBIT,USA,False
TXN001759,ACC0120,2023-08-08,690.79,CREDIT,Singapore,False
TXN001760,ACC0121,2024-12-03,2758.02,DEBIT,UAE,False
TXN001761,ACC0121,2024-06-09,3913.35,DEBIT,Singapore,False
TXN001762,ACC0121,2023-04-24,1576.38,CREDIT,Singapore,False
TXN001763,ACC0121,2023-04-04,4503.87,CREDIT,England,False
TXN001764,ACC0121,2024-12-16,3290.58,DEBIT,India,False
TXN001765,ACC0121,2023-06-21,1187.85,DEBIT,Bangladesh,False
TXN001766,ACC0121,2024-12-09,4146.62,CREDIT,India,False
TXN001767,ACC0121,2023-05-01,1198.0,DEBIT,Singapore,False
TXN001768,ACC0121,2023-12-15,1653.14,CREDIT,Singapore,False
TXN001769,ACC0121,2023-09-27,4678.15,DEBIT,USA,False
TXN001770,ACC0121,2023-05-18,884.02,CREDIT,India,False
TXN001771,ACC0121,2024-03-22,1278.99,DEBIT,India,False
TXN001772,ACC0121,2024-07-28,1879.78,DEBIT,England,False
TXN001773,ACC0122,2024-03-06,2379.52,DEBIT,England,False
TXN001774,ACC0122,2023-05-26,1821.36,CREDIT,Singapore,False
TXN001775,ACC0122,2023-11-09,115.16,DEBIT,Singapore,False
TXN001776,ACC0122,2024-11-06,3996.72,DEBIT,UAE,False
TXN001777,ACC0122,2024-11-15,1205.98,CREDIT,England,False
TXN001778,ACC0122,2024-10-13,4792.83,CREDIT,Singapore,False
TXN001779,ACC0122,2023-05-02,2679.2,DEBIT,Singapore,False
TXN001780,ACC0122,2024-03-26,1948.47,CREDIT,England,False
TXN001781,ACC0122,2023-11-02,460.35,DEBIT,England,False
TXN001782,ACC0122,2023-08-01,4298.49,DEBIT,India,False
TXN001783,ACC0122,2024-10-05,1592.75,CREDIT,Singapore,False
TXN001784,ACC0122,2023-02-01,1377.44,DEBIT,Singapore,False
TXN001785,ACC0122,2024-05-15,2360.75,CREDIT,Singapore,False
TXN001786,ACC0122,2023-12-04,3589.76,DEBIT,Singapore,False
TXN001787,ACC0122,2023-06-11,3495.43,DEBIT,England,False
TXN001788,ACC0122,2024-03-03,3014.56,CREDIT,India,False
TXN001789,ACC0122,2023-01-26,3812.26,DEBIT,UAE,False
TXN001790,ACC0122,2024-03-27,3957.19,DEBIT,Canada,False
TXN001791,ACC0122,2024-02-12,1008.38,CREDIT,England,False
TXN001792,ACC0122,2024-08-09,420.34,DEBIT,USA,False
TXN001793,ACC0122,2024-06-09,3570.68,DEBIT,Singapore,False
TXN001794,ACC0122,2024-08-28,3431.91,CREDIT,India,False
TXN000980,ACC0070,2024-09-10,4179.97,DEBIT,UNKNOWN,False
