transaction_id,account_id,transaction_date,amount,transaction_type,merchant_country
TXN001657,ACC0113,2022-11-05,4363.49,CREDIT,England
TXN001658,ACC0113,2022-12-16,488.21,CREDIT,Singapore
TXN001659,ACC0113,2022-05-06,74.36,CREDIT,England
TXN001660,ACC0113,2023-04-20,2065.85,DEBIT,Canada
TXN001661,ACC0113,2022-07-21,781.23,DEBIT,Singapore
TXN001662,ACC0113,2022-06-20,3977.58,DEBIT,India
TXN001663,ACC0113,2023-03-26,4581.0,DEBIT,Singapore
TXN001664,ACC0114,2021-11-20,2402.8,CREDIT,UAE
TXN001665,ACC0114,2022-11-09,703.68,CREDIT,Bangladesh
TXN001666,ACC0114,2023-04-22,3820.31,CREDIT,USA
TXN001667,ACC0114,2022-09-10,153.51,DEBIT,USA
TXN001668,ACC0114,2022-03-14,4285.51,DEBIT,UAE
TXN001669,ACC0114,2022-06-23,1544.07,DEBIT,USA
TXN001670,ACC0114,2022-01-22,2129.78,DEBIT,Canada
TXN001671,ACC0114,2021-11-22,3875.71,CREDIT,Canada
TXN001672,ACC0114,2022-05-23,548.01,DEBIT,India
TXN001673,ACC0115,2022-08-05,225.97,CREDIT,UAE
TXN001674,ACC0115,2021-11-29,3775.21,DEBIT,Bangladesh
TXN001675,ACC0115,2022-06-17,2942.14,DEBIT,USA
TXN001676,ACC0115,2023-10-06,1764.15,DEBIT,USA
TXN001677,ACC0115,2022-08-30,4744.47,CREDIT,England
TXN001678,ACC0115,2022-05-02,4277.14,DEBIT,Bangladesh
TXN001679,ACC0115,2023-06-25,351.0,DEBIT,Bangladesh
TXN001680,ACC0115,2022-06-29,3581.9,CREDIT,USA
TXN001681,ACC0116,2021-02-21,4868.16,DEBIT,USA
TXN001682,ACC0116,2022-07-18,4257.97,CREDIT,England
TXN001683,ACC0116,2022-10-13,933.78,DEBIT,USA
TXN001684,ACC0116,2022-02-15,4906.69,CREDIT,USA
TXN001685,ACC0116,2022-07-28,1145.5,DEBIT,Singapore
TXN001686,ACC0116,2022-01-04,626.84,DEBIT,Bangladesh
TXN001687,ACC0116,2021-07-06,2484.12,CREDIT,UAE
TXN001688,ACC0116,2021-12-09,2790.09,DEBIT,Canada
TXN001689,ACC0116,2022-01-18,2473.63,CREDIT,England
TXN001690,ACC0116,2022-05-30,3005.94,CREDIT,UAE
TXN001691,ACC0116,2022-05-17,1137.11,CREDIT,England
TXN001692,ACC0116,2022-05-01,952.04,DEBIT,Singapore
TXN001693,ACC0116,2022-06-19,4696.02,CREDIT,USA
TXN001694,ACC0116,2021-03-02,4993.63,CREDIT,UAE
TXN001695,ACC0116,2021-06-04,1987.89,DEBIT,Canada
TXN001696,ACC0116,2021-07-13,1980.11,DEBIT,UAE
TXN001697,ACC0116,2021-08-08,332.9,DEBIT,England
TXN001698,ACC0116,2021-09-10,2978.85,CREDIT,Canada
TXN001699,ACC0116,2021-10-13,4192.16,CREDIT,England
TXN001700,ACC0116,2022-10-05,2972.31,CREDIT,England
TXN001701,ACC0116,2022-06-19,3336.72,CREDIT,India
TXN001702,ACC0116,2022-07-25,1401.66,CREDIT,Canada
TXN001703,ACC0117,2022-01-11,2451.81,DEBIT,UAE
TXN001704,ACC0117,2021-09-14,158.32,DEBIT,Singapore
TXN001705,ACC0117,2021-07-08,2495.69,DEBIT,USA
TXN001706,ACC0117,2022-05-26,3026.87,CREDIT,USA
TXN001707,ACC0117,2022-03-06,3113.61,DEBIT,Singapore
TXN001708,ACC0117,2021-07-17,3308.79,CREDIT,Singapore
TXN001709,ACC0117,2022-08-20,1017.64,CREDIT,India
TXN001710,ACC0117,2022-09-28,35065.09,CREDIT,Singapore
TXN001711,ACC0118,2024-05-07,98.18,DEBIT,India
TXN001712,ACC0118,2023-02-24,1924.31,CREDIT,Singapore
TXN001713,ACC0118,2023-11-15,2218.36,DEBIT,Canada
TXN001714,ACC0118,2023-04-25,2787.77,CREDIT,UAE
TXN001715,ACC0118,2023-04-12,2462.48,DEBIT,England
TXN001716,ACC0118,2023-11-28,2442.4,DEBIT,Bangladesh
TXN001717,ACC0118,2024-09-16,2457.86,CREDIT,India
TXN001718,ACC0118,2024-05-23,4273.21,DEBIT,India
TXN001719,ACC0118,2023-07-22,2478.51,CREDIT,Bangladesh
TXN001720,ACC0118,2024-09-17,1770.29,CREDIT,England
TXN001721,ACC0118,2022-12-27,150.45,DEBIT,USA
TXN001722,ACC0118,2023-11-05,1750.9,DEBIT,Singapore
TXN001723,ACC0118,2024-07-27,1712.87,DEBIT,India
TXN001724,ACC0118,2023-10-14,4959.81,CREDIT,England
TXN001725,ACC0118,2022-12-22,3309.59,DEBIT,USA
TXN001726,ACC0118,2024-08-19,1567.38,DEBIT,UAE
TXN001727,ACC0118,2023-01-01,4346.01,DEBIT,England
TXN001728,ACC0118,2023-04-17,108.36,CREDIT,Canada
TXN001729,ACC0118,2024-02-09,3292.26,CREDIT,Bangladesh
TXN001730,ACC0118,2024-04-05,4508.04,CREDIT,Canada
TXN001731,ACC0118,2024-02-18,2944.07,CREDIT,India
TXN001732,ACC0118,2024-06-01,1957.6,DEBIT,Singapore
TXN001733,ACC0119,2023-01-13,3457.41,DEBIT,England
TXN001734,ACC0119,2024-02-23,2518.81,CREDIT,USA
TXN001735,ACC0119,2024-06-23,1504.61,CREDIT,USA
TXN001736,ACC0119,2024-02-23,3180.87,DEBIT,Singapore
TXN001737,ACC0119,2024-04-03,1078.26,CREDIT,Canada
TXN001738,ACC0119,2023-08-03,4981.18,CREDIT,Singapore
TXN001739,ACC0119,2023-05-22,3126.62,DEBIT,UAE
TXN001740,ACC0119,2024-05-17,482.72,CREDIT,England
TXN001741,ACC0119,2022-12-10,2836.48,CREDIT,India
TXN001742,ACC0119,2023-05-05,1743.11,DEBIT,UAE
TXN001743,ACC0119,2023-08-08,2528.15,CREDIT,India
TXN001744,ACC0119,2024-08-12,2704.34,DEBIT,India
TXN001745,ACC0119,2023-11-18,1263.81,CREDIT,UAE
TXN001746,ACC0119,2024-04-15,911.2,DEBIT,UAE
TXN001747,ACC0119,2024-03-14,4314.92,CREDIT,USA
TXN001748,ACC0119,2024-08-09,4810.96,CREDIT,England
TXN001749,ACC0119,2024-07-17,2668.27,CREDIT,Bangladesh
TXN001750,ACC0119,2024-07-05,308.81,DEBIT,England
TXN001751,ACC0119,2024-01-19,747.24,DEBIT,UAE
TXN001752,ACC0119,2023-08-06,4222.17,CREDIT,England
TXN001753,ACC0120,2024-08-12,1025.75,CREDIT,England
TXN001754,ACC0120,2023-08-22,3233.75,CREDIT,UAE
TXN001755,ACC0120,2024-07-09,1188.29,DEBIT,Canada
TXN001756,ACC0120,2023-04-04,967.66,DEBIT,Singapore
TXN001757,ACC0120,2023-09-15,2326.16,CREDIT,India
TXN001758,ACC0120,2024-08-25,4529.22,DEBIT,USA
TXN001759,ACC0120,2023-08-08,690.79,CREDIT,Singapore
TXN001760,ACC0121,2024-12-03,2758.02,DEBIT,UAE
TXN001761,ACC0121,2024-06-09,3913.35,DEBIT,Singapore
TXN001762,ACC0121,2023-04-24,1576.38,CREDIT,Singapore
TXN001763,ACC0121,2023-04-04,4503.87,CREDIT,England
TXN001764,ACC0121,2024-12-16,3290.58,DEBIT,India
TXN001765,ACC0121,2023-06-21,1187.85,DEBIT,Bangladesh
TXN001766,ACC0121,2024-12-09,4146.62,CREDIT,India
TXN001767,ACC0121,2023-05-01,1198.0,DEBIT,Singapore
TXN001768,ACC0121,2023-12-15,1653.14,CREDIT,Singapore
TXN001769,ACC0121,2023-09-27,4678.15,DEBIT,USA
TXN001770,ACC0121,2023-05-18,884.02,CREDIT,India
TXN001771,ACC0121,2024-03-22,1278.99,DEBIT,India
TXN001772,ACC0121,2024-07-28,1879.78,DEBIT,England
TXN001773,ACC0122,2024-03-06,2379.52,DEBIT,England
TXN001774,ACC0122,2023-05-26,1821.36,CREDIT,Singapore
TXN001775,ACC0122,2023-11-09,115.16,DEBIT,Singapore
TXN001776,ACC0122,2024-11-06,3996.72,DEBIT,UAE
TXN001777,ACC0122,2024-11-15,1205.98,CREDIT,England
TXN001778,ACC0122,2024-10-13,4792.83,CREDIT,Singapore
TXN001779,ACC0122,2023-05-02,2679.2,DEBIT,Singapore
TXN001780,ACC0122,2024-03-26,1948.47,CREDIT,England
TXN001781,ACC0122,2023-11-02,460.35,DEBIT,England
TXN001782,ACC0122,2023-08-01,4298.49,DEBIT,India
TXN001783,ACC0122,2024-10-05,1592.75,CREDIT,Singapore
TXN001784,ACC0122,2023-02-01,1377.44,DEBIT,Singapore
TXN001785,ACC0122,2024-05-15,2360.75,CREDIT,Singapore
TXN001786,ACC0122,2023-12-04,3589.76,DEBIT,Singapore
TXN001787,ACC0122,2023-06-11,3495.43,DEBIT,England
TXN001788,ACC0122,2024-03-03,3014.56,CREDIT,India
TXN001789,ACC0122,2023-01-26,3812.26,DEBIT,UAE
TXN001790,ACC0122,2024-03-27,3957.19,DEBIT,Canada
TXN001791,ACC0122,2024-02-12,1008.38,CREDIT,England
TXN001792,ACC0122,2024-08-09,420.34,DEBIT,USA
TXN001793,ACC0122,2024-06-09,3570.68,DEBIT,Singapore
TXN001794,ACC0122,2024-08-28,3431.91,CREDIT,India
TXN000980,ACC0070,2024-09-10,4179.97,DEBIT,
TXN001789,ACC0122,2023-01-26,3812.26,DEBIT,UAE
TXN001506,ACC0105,2024-07-19,1521.11,DEBIT,UAE
TXN000274,ACC0018,2024-01-08,1683.1,DEBIT,USA
TXN000534,ACC0039,2024-01-07,844.36,CREDIT,India
TXN000356,ACC0024,2023-06-25,712.98,DEBIT,England
TXN001408,ACC0100,2024-04-17,1418.46,CREDIT,Bangladesh
TXN001215,ACC0086,2025-08-08,4183.13,CREDIT,Bangladesh
TXN001694,ACC0116,2021-03-02,4993.63,CREDIT,UAE
TXN000671,ACC0048,2023-08-03,2364.11,CREDIT,USA
